sample,annual_return_delta,sharpe_delta
495,0.00268489346764067,-0.0026730679365702947
496,0.04863911690911071,0.1480559426105803
497,-0.03136990403842854,-0.1063268592697384
498,-0.008764879125395364,-0.02776048600139247
499,0.0502422768675268,0.12431187626425455
500,0.03620604301195862,0.10575357871012026
501,0.1947736225110437,0.5561752197232854
502,0.1681621802733091,0.47938088283424996
503,0.13133910275181848,0.4090728574665471
504,0.09835408188443973,0.28520804738571925
505,0.1483253592881626,0.44565281315271876
506,0.05297021932725032,0.11664056769718845
507,-0.0038353427876001156,-0.029509180971993176
508,0.12469012406978375,0.3794821664028626
509,0.04848990359962935,0.10833239659624883
510,0.05962850203612291,0.14498859592433355
511,0.071101595035034,0.16982029096694173
512,0.07332049045729194,0.1789885599157055
513,0.04304244527065815,0.09970449946339766
514,0.09018154428326541,0.2412834839020883
515,-0.0054519493608424785,-0.02825592566350643
516,0.10276114161714744,0.30539147279913037
517,0.13859914652062044,0.3443245851273964
518,0.0758803016729599,0.22347323174145295
519,0.05089458497399324,0.1524831833593724
520,0.12322090464665414,0.38510428744077785
521,-0.027980537165057218,-0.09612110951225694
522,0.10021886691240733,0.30383843518726006
523,0.03265174008657934,0.07652357975971058
524,0.08193414790983056,0.22049091107270602
