date,asset,target_weight
2018-10-10,511360.SH,0.13043478260869562
2018-10-10,511880.SH,0.043478260869565216
2018-10-11,512890.SH,0.4117647058823529
2018-10-11,511260.SH,0.23529411764705885
2018-10-11,511360.SH,0.17647058823529413
2018-10-11,511880.SH,0.17647058823529416
2018-10-12,512890.SH,0.4117647058823529
2018-10-12,511260.SH,0.23529411764705885
2018-10-12,511360.SH,0.17647058823529413
2018-10-12,511880.SH,0.17647058823529416
2018-10-15,512890.SH,0.4117647058823529
2018-10-15,511260.SH,0.23529411764705885
2018-10-15,511360.SH,0.17647058823529413
2018-10-15,511880.SH,0.17647058823529416
2018-10-16,512890.SH,0.4117647058823529
2018-10-16,511260.SH,0.23529411764705885
2018-10-16,511360.SH,0.17647058823529413
2018-10-16,511880.SH,0.17647058823529416
2018-10-17,512890.SH,0.4117647058823529
2018-10-17,511260.SH,0.23529411764705885
2018-10-17,511360.SH,0.17647058823529413
2018-10-17,511880.SH,0.17647058823529416
2018-10-18,512890.SH,0.4117647058823529
2018-10-18,511260.SH,0.23529411764705885
2018-10-18,511360.SH,0.17647058823529413
2018-10-18,511880.SH,0.17647058823529416
2018-10-19,512890.SH,0.4117647058823529
2018-10-19,511260.SH,0.23529411764705885
2018-10-19,511360.SH,0.17647058823529413
2018-10-19,511880.SH,0.17647058823529416
2018-10-22,512890.SH,0.4117647058823529
2018-10-22,511260.SH,0.23529411764705885
2018-10-22,511360.SH,0.17647058823529413
2018-10-22,511880.SH,0.17647058823529416
2018-10-23,512890.SH,0.4117647058823529
2018-10-23,511260.SH,0.23529411764705885
2018-10-23,511360.SH,0.17647058823529413
2018-10-23,511880.SH,0.17647058823529416
2018-10-24,512890.SH,0.4117647058823529
2018-10-24,511260.SH,0.23529411764705885
2018-10-24,511360.SH,0.17647058823529413
2018-10-24,511880.SH,0.17647058823529416
2018-10-25,512890.SH,0.4117647058823529
2018-10-25,511260.SH,0.23529411764705885
2018-10-25,511360.SH,0.17647058823529413
2018-10-25,511880.SH,0.17647058823529416
2018-10-26,512890.SH,0.4117647058823529
2018-10-26,511260.SH,0.23529411764705885
2018-10-26,511360.SH,0.17647058823529413
2018-10-26,511880.SH,0.17647058823529416
2018-10-29,512890.SH,0.4117647058823529
2018-10-29,511260.SH,0.23529411764705885
2018-10-29,511360.SH,0.17647058823529413
2018-10-29,511880.SH,0.17647058823529416
2018-10-30,512890.SH,0.4117647058823529
2018-10-30,511260.SH,0.23529411764705885
2018-10-30,511360.SH,0.17647058823529413
2018-10-30,511880.SH,0.17647058823529416
2018-10-31,512890.SH,0.4117647058823529
2018-10-31,511260.SH,0.23529411764705885
2018-10-31,511360.SH,0.17647058823529413
2018-10-31,511880.SH,0.17647058823529416
2018-11-01,512890.SH,0.4117647058823529
2018-11-01,511260.SH,0.23529411764705885
2018-11-01,511360.SH,0.17647058823529413
2018-11-01,511880.SH,0.17647058823529416
2018-11-02,512890.SH,0.4117647058823529
2018-11-02,511260.SH,0.23529411764705885
2018-11-02,511360.SH,0.17647058823529413
2018-11-02,511880.SH,0.17647058823529416
2018-11-05,512890.SH,0.4117647058823529
2018-11-05,511260.SH,0.23529411764705885
2018-11-05,511360.SH,0.17647058823529413
2018-11-05,511880.SH,0.17647058823529416
2018-11-06,512890.SH,0.4117647058823529
2018-11-06,511260.SH,0.23529411764705885
2018-11-06,511360.SH,0.17647058823529413
2018-11-06,511880.SH,0.17647058823529416
2018-11-07,512890.SH,0.4117647058823529
2018-11-07,511260.SH,0.23529411764705885
2018-11-07,511360.SH,0.17647058823529413
2018-11-07,511880.SH,0.17647058823529416
2018-11-08,512890.SH,0.4117647058823529
2018-11-08,511260.SH,0.23529411764705885
2018-11-08,511360.SH,0.17647058823529413
2018-11-08,511880.SH,0.17647058823529416
2018-11-09,512890.SH,0.4117647058823529
2018-11-09,511260.SH,0.23529411764705885
2018-11-09,511360.SH,0.17647058823529413
2018-11-09,511880.SH,0.17647058823529416
2018-11-12,512890.SH,0.4117647058823529
2018-11-12,511260.SH,0.23529411764705885
2018-11-12,511360.SH,0.17647058823529413
2018-11-12,511880.SH,0.17647058823529416
2018-11-13,512890.SH,0.4117647058823529
2018-11-13,511260.SH,0.23529411764705885
2018-11-13,511360.SH,0.17647058823529413
2018-11-13,511880.SH,0.17647058823529416
2018-11-14,512890.SH,0.4117647058823529
2018-11-14,511260.SH,0.23529411764705885
2018-11-14,511360.SH,0.17647058823529413
2018-11-14,511880.SH,0.17647058823529416
2018-11-15,512890.SH,0.4117647058823529
2018-11-15,511260.SH,0.23529411764705885
2018-11-15,511360.SH,0.17647058823529413
2018-11-15,511880.SH,0.17647058823529416
2018-11-16,512890.SH,0.4117647058823529
2018-11-16,511260.SH,0.23529411764705885
2018-11-16,511360.SH,0.17647058823529413
2018-11-16,511880.SH,0.17647058823529416
2018-11-19,512890.SH,0.4117647058823529
2018-11-19,511260.SH,0.23529411764705885
2018-11-19,511360.SH,0.17647058823529413
2018-11-19,511880.SH,0.17647058823529416
2018-11-20,512890.SH,0.4117647058823529
2018-11-20,511260.SH,0.23529411764705885
2018-11-20,511360.SH,0.17647058823529413
2018-11-20,511880.SH,0.17647058823529416
2018-11-21,512890.SH,0.4117647058823529
2018-11-21,511260.SH,0.23529411764705885
2018-11-21,511360.SH,0.17647058823529413
2018-11-21,511880.SH,0.17647058823529416
2018-11-22,512890.SH,0.4117647058823529
2018-11-22,511260.SH,0.23529411764705885
2018-11-22,511360.SH,0.17647058823529413
2018-11-22,511880.SH,0.17647058823529416
2018-11-23,512890.SH,0.4117647058823529
2018-11-23,511260.SH,0.23529411764705885
2018-11-23,511360.SH,0.17647058823529413
2018-11-23,511880.SH,0.17647058823529416
2018-11-26,512890.SH,0.4117647058823529
2018-11-26,511260.SH,0.23529411764705885
2018-11-26,511360.SH,0.17647058823529413
2018-11-26,511880.SH,0.17647058823529416
2018-11-27,512890.SH,0.4117647058823529
2018-11-27,511260.SH,0.23529411764705885
2018-11-27,511360.SH,0.17647058823529413
2018-11-27,511880.SH,0.17647058823529416
2018-11-28,512890.SH,0.4117647058823529
2018-11-28,511260.SH,0.23529411764705885
2018-11-28,511360.SH,0.17647058823529413
2018-11-28,511880.SH,0.17647058823529416
2018-11-29,512890.SH,0.4117647058823529
2018-11-29,511260.SH,0.23529411764705885
2018-11-29,511360.SH,0.17647058823529413
2018-11-29,511880.SH,0.17647058823529416
2018-11-30,512890.SH,0.4117647058823529
2018-11-30,511260.SH,0.23529411764705885
2018-11-30,511360.SH,0.17647058823529413
2018-11-30,511880.SH,0.17647058823529416
2018-12-03,512890.SH,0.4117647058823529
2018-12-03,511260.SH,0.23529411764705885
2018-12-03,511360.SH,0.17647058823529413
2018-12-03,511880.SH,0.17647058823529416
2018-12-04,512890.SH,0.4117647058823529
2018-12-04,511260.SH,0.23529411764705885
2018-12-04,511360.SH,0.17647058823529413
2018-12-04,511880.SH,0.17647058823529416
2018-12-05,512890.SH,0.4117647058823529
2018-12-05,511260.SH,0.23529411764705885
2018-12-05,511360.SH,0.17647058823529413
2018-12-05,511880.SH,0.17647058823529416
2018-12-06,512890.SH,0.4117647058823529
2018-12-06,511260.SH,0.23529411764705885
2018-12-06,511360.SH,0.17647058823529413
2018-12-06,511880.SH,0.17647058823529416
2018-12-07,512890.SH,0.4117647058823529
2018-12-07,511260.SH,0.23529411764705885
2018-12-07,511360.SH,0.17647058823529413
2018-12-07,511880.SH,0.17647058823529416
2018-12-10,512890.SH,0.4117647058823529
2018-12-10,511260.SH,0.23529411764705885
2018-12-10,511360.SH,0.17647058823529413
2018-12-10,511880.SH,0.17647058823529416
2018-12-11,512890.SH,0.4117647058823529
2018-12-11,511260.SH,0.23529411764705885
2018-12-11,511360.SH,0.17647058823529413
2018-12-11,511880.SH,0.17647058823529416
2018-12-12,512890.SH,0.4117647058823529
2018-12-12,511260.SH,0.23529411764705885
2018-12-12,511360.SH,0.17647058823529413
2018-12-12,511880.SH,0.17647058823529416
2018-12-13,512890.SH,0.4117647058823529
2018-12-13,511260.SH,0.23529411764705885
2018-12-13,511360.SH,0.17647058823529413
2018-12-13,511880.SH,0.17647058823529416
2018-12-14,512890.SH,0.4117647058823529
2018-12-14,511260.SH,0.23529411764705885
2018-12-14,511360.SH,0.17647058823529413
2018-12-14,511880.SH,0.17647058823529416
2018-12-17,512890.SH,0.3043478260869565
2018-12-17,511260.SH,0.5217391304347826
2018-12-17,511360.SH,0.13043478260869562
2018-12-17,511880.SH,0.043478260869565216
2018-12-18,512890.SH,0.3043478260869565
2018-12-18,511260.SH,0.5217391304347826
2018-12-18,511360.SH,0.13043478260869562
2018-12-18,511880.SH,0.043478260869565216
2018-12-19,512890.SH,0.3043478260869565
2018-12-19,511260.SH,0.5217391304347826
2018-12-19,511360.SH,0.13043478260869562
2018-12-19,511880.SH,0.043478260869565216
2018-12-20,512890.SH,0.4117647058823529
2018-12-20,511260.SH,0.23529411764705885
2018-12-20,511360.SH,0.17647058823529413
2018-12-20,511880.SH,0.17647058823529416
2018-12-21,512890.SH,0.4117647058823529
2018-12-21,511260.SH,0.23529411764705885
2018-12-21,511360.SH,0.17647058823529413
2018-12-21,511880.SH,0.17647058823529416
2018-12-24,512890.SH,0.4117647058823529
2018-12-24,511260.SH,0.23529411764705885
2018-12-24,511360.SH,0.17647058823529413
2018-12-24,511880.SH,0.17647058823529416
2018-12-25,512890.SH,0.4117647058823529
2018-12-25,511260.SH,0.23529411764705885
2018-12-25,511360.SH,0.17647058823529413
2018-12-25,511880.SH,0.17647058823529416
2018-12-26,512890.SH,0.4117647058823529
2018-12-26,511260.SH,0.23529411764705885
2018-12-26,511360.SH,0.17647058823529413
2018-12-26,511880.SH,0.17647058823529416
2018-12-27,512890.SH,0.4117647058823529
2018-12-27,511260.SH,0.23529411764705885
2018-12-27,511360.SH,0.17647058823529413
2018-12-27,511880.SH,0.17647058823529416
2018-12-28,512890.SH,0.4117647058823529
2018-12-28,511260.SH,0.23529411764705885
2018-12-28,511360.SH,0.17647058823529413
2018-12-28,511880.SH,0.17647058823529416
2019-01-02,512890.SH,0.4117647058823529
2019-01-02,511260.SH,0.23529411764705885
2019-01-02,511360.SH,0.17647058823529413
2019-01-02,511880.SH,0.17647058823529416
2019-01-03,512890.SH,0.4117647058823529
2019-01-03,511260.SH,0.23529411764705885
2019-01-03,511360.SH,0.17647058823529413
2019-01-03,511880.SH,0.17647058823529416
2019-01-04,512890.SH,0.4117647058823529
2019-01-04,511260.SH,0.23529411764705885
2019-01-04,511360.SH,0.17647058823529413
2019-01-04,511880.SH,0.17647058823529416
2019-01-07,512890.SH,0.4117647058823529
2019-01-07,511260.SH,0.23529411764705885
2019-01-07,511360.SH,0.17647058823529413
2019-01-07,511880.SH,0.17647058823529416
2019-01-08,512890.SH,0.4117647058823529
2019-01-08,511260.SH,0.23529411764705885
2019-01-08,511360.SH,0.17647058823529413
2019-01-08,511880.SH,0.17647058823529416
2019-01-09,512890.SH,0.4117647058823529
2019-01-09,511260.SH,0.23529411764705885
2019-01-09,511360.SH,0.17647058823529413
2019-01-09,511880.SH,0.17647058823529416
2019-01-10,512890.SH,0.4117647058823529
2019-01-10,511260.SH,0.23529411764705885
2019-01-10,511360.SH,0.17647058823529413
2019-01-10,511880.SH,0.17647058823529416
2019-01-11,512890.SH,0.4117647058823529
2019-01-11,511260.SH,0.23529411764705885
2019-01-11,511360.SH,0.17647058823529413
2019-01-11,511880.SH,0.17647058823529416
2019-01-14,512890.SH,0.4117647058823529
2019-01-14,511260.SH,0.23529411764705885
2019-01-14,511360.SH,0.17647058823529413
2019-01-14,511880.SH,0.17647058823529416
2019-01-15,512890.SH,0.4117647058823529
2019-01-15,511260.SH,0.23529411764705885
2019-01-15,511360.SH,0.17647058823529413
2019-01-15,511880.SH,0.17647058823529416
2019-01-16,512890.SH,0.4117647058823529
2019-01-16,511260.SH,0.23529411764705885
2019-01-16,511360.SH,0.17647058823529413
2019-01-16,511880.SH,0.17647058823529416
2019-01-17,512890.SH,0.4117647058823529
2019-01-17,511260.SH,0.23529411764705885
2019-01-17,511360.SH,0.17647058823529413
2019-01-17,511880.SH,0.17647058823529416
2019-01-18,512890.SH,0.4117647058823529
2019-01-18,511260.SH,0.23529411764705885
2019-01-18,511360.SH,0.17647058823529413
2019-01-18,511880.SH,0.17647058823529416
2019-01-21,512890.SH,0.4117647058823529
2019-01-21,511260.SH,0.23529411764705885
2019-01-21,511360.SH,0.17647058823529413
2019-01-21,511880.SH,0.17647058823529416
2019-01-22,512890.SH,0.4117647058823529
2019-01-22,511260.SH,0.23529411764705885
2019-01-22,511360.SH,0.17647058823529413
2019-01-22,511880.SH,0.17647058823529416
2019-01-23,512890.SH,0.4117647058823529
2019-01-23,511260.SH,0.23529411764705885
2019-01-23,511360.SH,0.17647058823529413
2019-01-23,511880.SH,0.17647058823529416
2019-01-24,512890.SH,0.4117647058823529
2019-01-24,511260.SH,0.23529411764705885
2019-01-24,511360.SH,0.17647058823529413
2019-01-24,511880.SH,0.17647058823529416
2019-01-25,512890.SH,0.4117647058823529
2019-01-25,511260.SH,0.23529411764705885
2019-01-25,511360.SH,0.17647058823529413
2019-01-25,511880.SH,0.17647058823529416
2019-01-28,512890.SH,0.4117647058823529
2019-01-28,511260.SH,0.23529411764705885
2019-01-28,511360.SH,0.17647058823529413
2019-01-28,511880.SH,0.17647058823529416
2019-01-29,512890.SH,0.3043478260869565
2019-01-29,511260.SH,0.5217391304347826
2019-01-29,511360.SH,0.13043478260869562
2019-01-29,511880.SH,0.043478260869565216
2019-01-30,512890.SH,0.3043478260869565
2019-01-30,511260.SH,0.5217391304347826
2019-01-30,511360.SH,0.13043478260869562
2019-01-30,511880.SH,0.043478260869565216
2019-01-31,512890.SH,0.3043478260869565
2019-01-31,511260.SH,0.5217391304347826
2019-01-31,511360.SH,0.13043478260869562
2019-01-31,511880.SH,0.043478260869565216
2019-02-01,512890.SH,0.4117647058823529
2019-02-01,511260.SH,0.23529411764705885
2019-02-01,511360.SH,0.17647058823529413
2019-02-01,511880.SH,0.17647058823529416
2019-02-11,512890.SH,0.4117647058823529
2019-02-11,511260.SH,0.23529411764705885
2019-02-11,511360.SH,0.17647058823529413
2019-02-11,511880.SH,0.17647058823529416
2019-02-12,512890.SH,0.4117647058823529
2019-02-12,511260.SH,0.23529411764705885
2019-02-12,511360.SH,0.17647058823529413
2019-02-12,511880.SH,0.17647058823529416
2019-02-13,512890.SH,0.4117647058823529
2019-02-13,511260.SH,0.23529411764705885
2019-02-13,511360.SH,0.17647058823529413
2019-02-13,511880.SH,0.17647058823529416
2019-02-14,512890.SH,0.4117647058823529
2019-02-14,511260.SH,0.23529411764705885
2019-02-14,511360.SH,0.17647058823529413
2019-02-14,511880.SH,0.17647058823529416
2019-02-15,512890.SH,0.4117647058823529
2019-02-15,511260.SH,0.23529411764705885
2019-02-15,511360.SH,0.17647058823529413
2019-02-15,511880.SH,0.17647058823529416
2019-02-18,512890.SH,0.4117647058823529
2019-02-18,511260.SH,0.23529411764705885
2019-02-18,511360.SH,0.17647058823529413
2019-02-18,511880.SH,0.17647058823529416
2019-02-19,512890.SH,0.4117647058823529
2019-02-19,511260.SH,0.23529411764705885
2019-02-19,511360.SH,0.17647058823529413
2019-02-19,511880.SH,0.17647058823529416
2019-02-20,512890.SH,0.3043478260869565
2019-02-20,511260.SH,0.5217391304347826
2019-02-20,511360.SH,0.13043478260869562
2019-02-20,511880.SH,0.043478260869565216
2019-02-21,512890.SH,0.3043478260869565
2019-02-21,511260.SH,0.5217391304347826
2019-02-21,511360.SH,0.13043478260869562
2019-02-21,511880.SH,0.043478260869565216
2019-02-22,512890.SH,0.17073170731707313
2019-02-22,511260.SH,0.5853658536585366
2019-02-22,511360.SH,0.1463414634146341
2019-02-22,511880.SH,0.09756097560975609
2019-02-25,512890.SH,0.17073170731707313
2019-02-25,511260.SH,0.5853658536585366
2019-02-25,511360.SH,0.1463414634146341
2019-02-25,511880.SH,0.09756097560975609
2019-02-26,512890.SH,0.17073170731707313
2019-02-26,511260.SH,0.5853658536585366
2019-02-26,511360.SH,0.1463414634146341
2019-02-26,511880.SH,0.09756097560975609
2019-02-27,512890.SH,0.17073170731707313
2019-02-27,511260.SH,0.5853658536585366
2019-02-27,511360.SH,0.1463414634146341
2019-02-27,511880.SH,0.09756097560975609
2019-02-28,512890.SH,0.17073170731707313
2019-02-28,511260.SH,0.5853658536585366
2019-02-28,511360.SH,0.1463414634146341
2019-02-28,511880.SH,0.09756097560975609
2019-03-01,512890.SH,0.17073170731707313
2019-03-01,511260.SH,0.5853658536585366
2019-03-01,511360.SH,0.1463414634146341
2019-03-01,511880.SH,0.09756097560975609
2019-03-04,512890.SH,0.17073170731707313
2019-03-04,511260.SH,0.5853658536585366
2019-03-04,511360.SH,0.1463414634146341
2019-03-04,511880.SH,0.09756097560975609
2019-03-05,512890.SH,0.17073170731707313
2019-03-05,511260.SH,0.5853658536585366
2019-03-05,511360.SH,0.1463414634146341
2019-03-05,511880.SH,0.09756097560975609
2019-03-06,512890.SH,0.17073170731707313
2019-03-06,511260.SH,0.5853658536585366
2019-03-06,511360.SH,0.1463414634146341
2019-03-06,511880.SH,0.09756097560975609
2019-03-07,512890.SH,0.17073170731707313
2019-03-07,511260.SH,0.5853658536585366
2019-03-07,511360.SH,0.1463414634146341
2019-03-07,511880.SH,0.09756097560975609
2019-03-08,512890.SH,0.17073170731707313
2019-03-08,511260.SH,0.5853658536585366
2019-03-08,511360.SH,0.1463414634146341
2019-03-08,511880.SH,0.09756097560975609
2019-03-11,512890.SH,0.17073170731707313
2019-03-11,511260.SH,0.5853658536585366
2019-03-11,511360.SH,0.1463414634146341
2019-03-11,511880.SH,0.09756097560975609
2019-03-12,512890.SH,0.17073170731707313
2019-03-12,511260.SH,0.5853658536585366
2019-03-12,511360.SH,0.1463414634146341
2019-03-12,511880.SH,0.09756097560975609
2019-03-13,512890.SH,0.17073170731707313
2019-03-13,511260.SH,0.5853658536585366
2019-03-13,511360.SH,0.1463414634146341
2019-03-13,511880.SH,0.09756097560975609
2019-03-14,512890.SH,0.17073170731707313
2019-03-14,511260.SH,0.5853658536585366
2019-03-14,511360.SH,0.1463414634146341
2019-03-14,511880.SH,0.09756097560975609
2019-03-15,512890.SH,0.17073170731707313
2019-03-15,511260.SH,0.5853658536585366
2019-03-15,511360.SH,0.1463414634146341
2019-03-15,511880.SH,0.09756097560975609
2019-03-18,512890.SH,0.17073170731707313
2019-03-18,511260.SH,0.5853658536585366
2019-03-18,511360.SH,0.1463414634146341
2019-03-18,511880.SH,0.09756097560975609
2019-03-19,512890.SH,0.17073170731707313
2019-03-19,511260.SH,0.5853658536585366
2019-03-19,511360.SH,0.1463414634146341
2019-03-19,511880.SH,0.09756097560975609
2019-03-20,512890.SH,0.17073170731707313
2019-03-20,511260.SH,0.5853658536585366
2019-03-20,511360.SH,0.1463414634146341
2019-03-20,511880.SH,0.09756097560975609
2019-03-21,512890.SH,0.17073170731707313
2019-03-21,511260.SH,0.5853658536585366
2019-03-21,511360.SH,0.1463414634146341
2019-03-21,511880.SH,0.09756097560975609
2019-03-22,512890.SH,0.19999999999999998
2019-03-22,511260.SH,0.4571428571428572
2019-03-22,511360.SH,0.17142857142857143
2019-03-22,511880.SH,0.17142857142857146
2019-03-25,512890.SH,0.19999999999999998
2019-03-25,511260.SH,0.4571428571428572
2019-03-25,511360.SH,0.17142857142857143
2019-03-25,511880.SH,0.17142857142857146
2019-03-26,512890.SH,0.19999999999999998
2019-03-26,511260.SH,0.4571428571428572
2019-03-26,511360.SH,0.17142857142857143
2019-03-26,511880.SH,0.17142857142857146
2019-03-27,512890.SH,0.19999999999999998
2019-03-27,511260.SH,0.4571428571428572
2019-03-27,511360.SH,0.17142857142857143
2019-03-27,511880.SH,0.17142857142857146
2019-03-28,512890.SH,0.19999999999999998
2019-03-28,511260.SH,0.4571428571428572
2019-03-28,511360.SH,0.17142857142857143
2019-03-28,511880.SH,0.17142857142857146
2019-03-29,512890.SH,0.19999999999999998
2019-03-29,511260.SH,0.4571428571428572
2019-03-29,511360.SH,0.17142857142857143
2019-03-29,511880.SH,0.17142857142857146
2019-04-01,512890.SH,0.19999999999999998
2019-04-01,511260.SH,0.4571428571428572
2019-04-01,511360.SH,0.17142857142857143
2019-04-01,511880.SH,0.17142857142857146
2019-04-02,512890.SH,0.19999999999999998
2019-04-02,511260.SH,0.4571428571428572
2019-04-02,511360.SH,0.17142857142857143
2019-04-02,511880.SH,0.17142857142857146
